year,player,player_id,position,player_game_count,team_name,targets,receptions,yards,routes,yprr
2019,Deon Cain,13597,WR,13,PIT,19,9,124,192,0.65
2019,Johnny Mundt,12206,TE,10,LA,7,4,26,40,0.65
2019,Javon Wims,41406,WR,16,CHI,38,18,186,288,0.65
2019,Tyler Kroft,9518,TE,11,BUF,13,6,71,110,0.65
2019,Deonte Harris,91470,WR,11,NO,6,6,24,37,0.65
2019,Brian Hill,11911,HB,10,ATL,12,10,69,108,0.64
2019,Chris Herndon,47164,TE,1,NYJ,2,1,7,11,0.64
2019,Ross Dwelley,20994,TE,15,SF,20,15,91,144,0.63
2019,Josh Bellamy,7472,WR,4,NYJ,3,2,20,33,0.61
2019,Chris Hogan,6468,WR,7,CAR,15,8,67,110,0.61
2019,Lee Smith,6311,TE,12,BUF,5,4,31,52,0.6
2019,Cethan Carter,47149,TE,7,CIN,3,2,13,22,0.59
2019,Ty Johnson,45769,HB,16,DET,31,24,109,188,0.58
2019,Zay Jones,11792,WR,15,OAK,43,27,216,370,0.58
2019,Jarius Wright,7118,WR,16,CAR,56,28,296,509,0.58
2019,Kalen Ballage,45741,HB,12,MIA,19,14,63,111,0.57
2019,Damion Willis,61737,WR,9,CIN,16,9,82,144,0.57
2019,Trent Sherfield,48021,WR,12,ARZ,13,4,80,144,0.56
2019,Mack Hollins,11873,WR,15,MIA,22,10,125,222,0.56
2019,Virgil Green,6356,TE,15,LAC,11,9,78,142,0.55
2019,J.J. Arcega-Whiteside,35014,WR,14,PHI,19,10,169,305,0.55
2019,Spencer Ware,7975,HB,3,KC,7,5,22,41,0.54
2019,Blake Bell,9550,TE,15,KC,13,8,67,125,0.54
2019,Mike Davis,9559,HB,5,CAR,8,7,22,41,0.54
2019,Troy Fumagalli,47333,TE,11,DEN,9,6,38,71,0.54
2019,Todd Gurley II,9443,HB,15,LA,45,31,207,391,0.53
2019,Rashard Higgins,10806,WR,7,CLV,10,4,55,104,0.53
2019,Fred Brown,23172,WR,10,DEN,3,2,21,40,0.53
2019,Nick Bawden,27413,FB,9,DET,6,4,17,32,0.53
2019,Zach Line,8420,FB,11,NO,10,6,36,69,0.52
2019,Bobo Wilson,12067,WR,5,TB,11,3,35,68,0.51
2019,Bilal Powell,6278,HB,11,NYJ,11,7,33,65,0.51
2019,Jordan Wilkins,26618,HB,13,IND,11,7,43,85,0.51
2019,Christian Wilkins,50293,DI,2,MIA,1,1,1,2,0.5
2019,Luke Stocker,6256,TE,15,ATL,14,8,53,106,0.5
2019,Scott Simonson,8954,TE,5,NYG,2,2,11,22,0.5
2019,Justin Jackson,29539,HB,7,LAC,10,9,22,44,0.5
2019,Dennis Kelly,7146,T,2,TEN,1,1,1,2,0.5
2019,Trey Burton,9185,TE,8,CHI,23,14,84,175,0.48
2019,Robert Foster,48230,WR,11,BUF,17,3,64,135,0.47
2019,Marqise Lee,8674,WR,6,JAX,3,3,18,38,0.47
2019,Russell Shepard,8254,WR,3,NYG,8,3,25,53,0.47
2019,Marlon Mack,11898,HB,14,IND,16,14,82,177,0.46
2019,De'Anthony Thomas,8759,WR,5,BLT,2,1,6,13,0.46
2019,Darrell Daniels,12122,TE,5,ARZ,3,1,4,9,0.44
2019,Andre Roberts,5612,WR,12,BUF,7,3,20,46,0.43
2019,Durham Smythe,47257,TE,16,MIA,14,7,65,153,0.42
2019,Tanner Hudson,66924,TE,7,TB,5,2,26,64,0.41
2019,Christian Blake,47900,WR,9,ATL,23,11,91,222,0.41
2019,Kenjon Barner,7963,HB,10,ATL,7,6,22,54,0.41
2019,Ryan Switzer,11888,WR,7,PIT,10,8,27,67,0.4
2019,Dalton Schultz,47304,TE,10,DAL,2,1,6,15,0.4
2019,Ashton Dulin,91479,WR,9,IND,2,2,17,46,0.37
2019,Gus Edwards,46027,HB,16,BLT,7,7,45,126,0.36
2019,Darren Sproles,2347,HB,6,PHI,10,6,24,66,0.36
2019,Antony Auclair,24606,TE,8,TB,3,1,11,31,0.35
2019,Jordan Matthews,8677,WR,2,SF,13,4,33,97,0.34
2019,Levine Toilolo,7915,TE,11,SF,2,2,10,30,0.33
2019,Chris Moore,10741,WR,8,BLT,5,3,21,73,0.29
2019,Sean Culkin,12037,TE,3,LAC,2,1,12,43,0.28
2019,Alex Armah,11948,FB,13,CAR,2,2,6,22,0.27
2019,Chris Manhertz,10211,TE,14,CAR,1,1,11,42,0.26
2019,Stanley Morgan Jr.,48110,WR,9,CIN,10,3,18,69,0.26
2019,Jordan Thomas,42062,TE,4,HST,2,1,8,32,0.25
2019,Ryan Grant,8777,WR,2,GB,9,4,14,56,0.25
2019,Senorise Perry,9035,HB,1,BUF,1,1,1,4,0.25
2019,Keith Smith,9302,FB,16,ATL,2,1,13,54,0.24
2019,Qadree Ollison,45934,HB,4,ATL,2,1,7,29,0.24
2019,Johnny Holton,11354,WR,15,PIT,13,3,21,96,0.22
2019,Robert Davis,11964,WR,6,PHI,5,2,17,78,0.22
2019,Travis Benjamin,7100,WR,5,LAC,16,6,30,135,0.22
2019,Donte Moncrief,8725,WR,8,CAR,14,4,18,89,0.2
2019,Tyrone Swoopes,12267,TE,5,SEA,1,1,5,25,0.2
2019,Elijhaa Penny,11300,HB,14,NYG,2,2,9,44,0.2
2019,Carlos Hyde,8692,HB,16,HST,14,10,42,210,0.2
2019,Andre Patton,12043,WR,12,LAC,15,6,56,303,0.18
2019,Zach Gentry,36049,TE,3,PIT,1,1,4,22,0.18
2019,Josh Oliver,47083,TE,4,JAX,6,3,15,84,0.18
2019,Jakob Johnson,32565,FB,3,NE,2,1,5,29,0.17
2019,Malcolm Brown,9902,HB,13,LA,5,2,16,98,0.16
2019,Ben Koyack,9662,TE,11,JAX,2,1,9,62,0.15
2019,Krishawn Hogan,12014,WR,7,NO,1,1,4,26,0.15
2019,Wes Hills,30228,HB,1,DET,2,2,1,8,0.13
2019,Xavier Grimble,9092,TE,2,PIT,3,1,3,26,0.12
2019,Bo Scarbrough,45731,HB,6,DET,2,1,5,45,0.11
2019,Austin Carr,12215,WR,6,NO,4,1,9,93,0.1
2019,Eric Tomlinson,9786,TE,5,OAK,1,1,1,18,0.06
2019,Darrius Shepherd,29347,WR,4,GB,2,1,1,36,0.03
2019,Jon Hilliman,45826,HB,3,NYG,4,3,1,46,0.02
2019,Dalyn Dawkins,39541,HB,2,TEN,1,0,0,6,0
2019,Michael Deiter,38554,G,1,MIA,1,1,0,1,0
2019,Lil'Jordan Humphrey,42247,WR,5,NO,1,0,0,30,0
2019,Jalen Guyton,34164,WR,3,LAC,2,0,0,11,0
2019,Jamize Olawale,7572,FB,14,DAL,4,0,0,36,0
2019,Jay Ajayi,9582,HB,2,PHI,1,0,0,7,0
2019,David Long Jr.,27377,CB,1,LA,1,0,0,1,0
2019,Dane Cruikshank,25546,S,2,TEN,1,0,0,2,0
2019,Justin Hardee,18348,CB,2,NO,1,0,0,2,0
2019,Deon Lacey,8512,LB,1,MIA,1,0,0,1,0
2019,Travis Fulgham,48023,WR,3,DET,3,0,0,34,0
2019,Taywan Taylor,11827,WR,3,CLV,1,0,0,18,0
2019,Jace Sternberger,47081,TE,5,GB,1,0,0,15,0
2019,Chad Williams,11853,WR,1,IND,1,0,0,5,0
2019,Kirk Cousins,7102,QB,1,MIN,1,0,0,1,0
2019,Michael Burton,9601,FB,6,WAS,1,0,0,14,0
2019,Quincy Enunwa,8843,WR,1,NYJ,3,1,-4,45,-0.09
2019,Jamal Agnew,11920,CB,3,DET,2,1,-2,6,-0.33
2019,Wyatt Teller,46131,G,2,CLV,1,1,-5,2,-2.5
2019,Kaleb McGary,46912,T,1,ATL,1,1,-3,1,-3
